20251108_HM500GaNbZr2_chiAC_vs_T_B_2T.001.txt Sat, Nov 8, 2025 3:17:46 PM Gabriele
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0


Lockin_V_001	Chan2_V_001	Temperature_001	Field_001	Timestamp_001
-2.756730000E-7	3.650800000E-7	9.399900000E+0	1.999961523E+4	1.956700000E+2
-2.086170000E-7	-8.940740000E-8	9.385900000E+0	1.999961523E+4	1.964700000E+2
-2.905740000E-7	-1.415620000E-7	9.370300000E+0	1.999961523E+4	1.973700000E+2
-3.054760000E-7	-1.490130000E-7	9.354800000E+0	1.999961523E+4	1.984670000E+2
-2.011670000E-7	3.129260000E-7	9.337500000E+0	1.999961523E+4	1.990920000E+2
-8.940740000E-8	-1.192100000E-7	9.321700000E+0	1.999961523E+4	2.000490000E+2
-1.788150000E-7	-1.937160000E-7	9.305500000E+0	1.999961523E+4	2.011390000E+2
-4.321350000E-7	3.054760000E-7	9.289500000E+0	1.999961523E+4	2.017690000E+2
-5.736980000E-7	1.490130000E-7	9.274900000E+0	1.999961523E+4	2.028270000E+2
-4.246850000E-7	-2.160680000E-7	9.257400000E+0	1.999961523E+4	2.036670000E+2
-5.513470000E-7	-3.725310000E-8	9.242100000E+0	1.999961523E+4	2.045900000E+2
-2.086170000E-7	-2.384200000E-7	9.226500000E+0	1.999961523E+4	2.056320000E+2
-1.192100000E-7	1.490130000E-7	9.209900000E+0	1.999961523E+4	2.062810000E+2
-4.023330000E-7	-3.278270000E-7	9.194400000E+0	1.999961523E+4	2.072500000E+2
-5.215440000E-7	5.960510000E-8	9.180900000E+0	1.999961523E+4	2.080310000E+2
-1.415620000E-7	-8.940740000E-8	9.165400000E+0	1.999961523E+4	2.090210000E+2
-4.023330000E-7	3.352780000E-7	9.151800000E+0	1.999961523E+4	2.100180000E+2
-3.799810000E-7	2.384200000E-7	9.136800000E+0	1.999961523E+4	2.107410000E+2
-5.364450000E-7	-2.980250000E-8	9.124500000E+0	1.999961523E+4	2.117720000E+2
-4.619380000E-7	-3.725310000E-8	9.110600000E+0	1.999961523E+4	2.124810000E+2
-1.490130000E-7	-7.450630000E-8	9.097500000E+0	1.999961523E+4	2.136960000E+2
-4.395860000E-7	-2.235190000E-8	9.084200000E+0	1.999961523E+4	2.142850000E+2
-2.756730000E-7	2.533220000E-7	9.069400000E+0	1.999961523E+4	2.152370000E+2
-4.470370000E-8	-3.725310000E-8	9.057900000E+0	1.999961523E+4	2.160140000E+2
-4.917420000E-7	3.725310000E-8	9.045700000E+0	1.999961523E+4	2.169710000E+2
-6.705570000E-8	5.215430000E-8	9.035000000E+0	1.999961523E+4	2.178080000E+2
-1.490130000E-7	2.160680000E-7	9.023400000E+0	1.999961523E+4	2.188380000E+2
-6.482040000E-7	1.490130000E-8	9.009600000E+0	1.999961523E+4	2.194910000E+2
-4.619380000E-7	-6.705570000E-8	8.994800000E+0	1.999961523E+4	2.205550000E+2
-3.725310000E-7	2.533220000E-7	8.983000000E+0	1.999961523E+4	2.209650000E+2
-1.043090000E-7	-2.682230000E-7	8.963000000E+0	1.999961523E+4	2.219350000E+2
-5.811490000E-7	-5.960510000E-8	8.941400000E+0	1.999961523E+4	2.230870000E+2
-1.639140000E-7	-2.831240000E-7	8.927400000E+0	1.999961523E+4	2.233870000E+2
-5.960510000E-8	5.960510000E-8	8.901500000E+0	1.999961523E+4	2.244400000E+2
-5.960510000E-8	-8.940740000E-8	8.877800000E+0	1.999961523E+4	2.253420000E+2
-3.576300000E-7	3.948830000E-7	8.864700000E+0	1.999961523E+4	2.261590000E+2
-3.501790000E-7	1.490130000E-8	8.851000000E+0	1.999961523E+4	2.264610000E+2
-2.011670000E-7	3.948830000E-7	8.840300000E+0	1.999961523E+4	2.270780000E+2
-3.799810000E-7	-1.713640000E-7	8.824700000E+0	1.999961523E+4	2.275250000E+2
-3.203770000E-7	-2.160680000E-7	8.799000000E+0	1.999961523E+4	2.286110000E+2
-3.650800000E-7	-2.607720000E-7	8.778900000E+0	1.999961523E+4	2.295000000E+2
-6.556550000E-7	0.000000000E+0	8.768200000E+0	1.999961523E+4	2.302560000E+2
-3.129260000E-7	-1.937160000E-7	8.758100000E+0	1.999961523E+4	2.305660000E+2
-2.235190000E-8	-1.862650000E-7	8.739300000E+0	1.999961523E+4	2.316290000E+2
-3.576300000E-7	2.533220000E-7	8.724400000E+0	1.999961523E+4	2.328050000E+2
-1.341110000E-7	3.427290000E-7	8.709500000E+0	1.999961523E+4	2.335530000E+2
-2.980250000E-7	3.576300000E-7	8.695500000E+0	1.999961523E+4	2.347730000E+2
7.450640000E-9	2.831240000E-7	8.682200000E+0	1.999961523E+4	2.353500000E+2
-6.705570000E-8	-1.266610000E-7	8.668500000E+0	1.999961523E+4	2.364700000E+2
7.450630000E-8	1.043090000E-7	8.611700000E+0	1.999961523E+4	2.401790000E+2
-4.246850000E-7	-2.533220000E-7	8.597800000E+0	1.999961523E+4	2.413550000E+2
5.960510000E-8	5.215430000E-8	8.580900000E+0	1.999961523E+4	2.421900000E+2
-6.705570000E-8	2.756730000E-7	8.566300000E+0	1.999961523E+4	2.430640000E+2
-3.054760000E-7	3.427290000E-7	8.552400000E+0	1.999961523E+4	2.442870000E+2
-4.842910000E-7	2.980250000E-8	8.538200000E+0	1.999961523E+4	2.449610000E+2
-3.278270000E-7	-1.639140000E-7	8.524000000E+0	1.999961523E+4	2.460100000E+2
-4.842910000E-7	3.725310000E-8	8.513800000E+0	1.999961523E+4	2.464020000E+2
-4.470370000E-7	1.639140000E-7	8.500000000E+0	1.999961523E+4	2.474820000E+2
5.215430000E-8	8.940740000E-8	8.489800000E+0	1.999961523E+4	2.477550000E+2
-1.862650000E-7	3.278270000E-7	8.475400000E+0	1.999961523E+4	2.489640000E+2
-4.172340000E-7	-1.713640000E-7	8.460300000E+0	1.999961523E+4	2.496010000E+2
-1.564630000E-7	-1.788150000E-7	8.441900000E+0	1.999961523E+4	2.506540000E+2
-1.117590000E-7	-8.940740000E-8	8.428600000E+0	1.999961523E+4	2.517310000E+2
-1.937160000E-7	3.129260000E-7	8.411700000E+0	1.999961523E+4	2.525560000E+2
-5.215430000E-8	-1.117590000E-7	8.395200000E+0	1.999961523E+4	2.535110000E+2
-3.725310000E-7	2.905740000E-7	8.379900000E+0	1.999961523E+4	2.546890000E+2
-4.544870000E-7	2.309690000E-7	8.363700000E+0	1.999961523E+4	2.553940000E+2
-4.544870000E-7	2.533220000E-7	8.345500000E+0	1.999961523E+4	2.564780000E+2
-4.172340000E-7	-2.235190000E-8	8.330500000E+0	1.999961523E+4	2.575110000E+2
-5.215430000E-8	-4.470370000E-8	8.311500000E+0	1.999961523E+4	2.583510000E+2
-7.450640000E-9	-1.490130000E-8	8.294400000E+0	1.999961523E+4	2.592420000E+2
-2.831240000E-7	3.129260000E-7	8.279400000E+0	1.999961523E+4	2.604360000E+2
-3.203770000E-7	-1.266610000E-7	8.263300000E+0	1.999961523E+4	2.610790000E+2
-2.458710000E-7	-1.341110000E-7	8.245400000E+0	1.999961523E+4	2.621380000E+2
-6.705570000E-8	2.384200000E-7	8.227500000E+0	1.999961523E+4	2.633300000E+2
0.000000000E+0	2.235190000E-8	8.212000000E+0	1.999961523E+4	2.640760000E+2
-1.937160000E-7	2.011670000E-7	8.194400000E+0	1.999961523E+4	2.651200000E+2
-4.768410000E-7	2.458710000E-7	8.178700000E+0	1.999961523E+4	2.659860000E+2
-4.544870000E-7	1.490130000E-7	8.163300000E+0	1.999961523E+4	2.672240000E+2
-1.490130000E-8	-4.470370000E-8	8.145000000E+0	1.999961523E+4	2.680440000E+2
-5.215430000E-8	-2.980250000E-8	8.129800000E+0	1.999961523E+4	2.689380000E+2
-1.937160000E-7	3.129260000E-7	8.114600000E+0	1.999961523E+4	2.701380000E+2
-3.203770000E-7	3.129260000E-7	8.097500000E+0	1.999961523E+4	2.710170000E+2
-4.172340000E-7	-1.266610000E-7	8.080100000E+0	1.999961523E+4	2.718600000E+2
0.000000000E+0	2.235190000E-8	8.065300000E+0	1.999961523E+4	2.730450000E+2
-3.725310000E-7	2.682230000E-7	8.047500000E+0	1.999961523E+4	2.738830000E+2
-1.639140000E-7	2.905740000E-7	8.031100000E+0	1.999961523E+4	2.748030000E+2
-4.693880000E-7	1.490130000E-8	8.016300000E+0	1.999961523E+4	2.759970000E+2
-1.117590000E-7	1.639140000E-7	7.998300000E+0	1.999961523E+4	2.767810000E+2
-9.685800000E-8	-1.788150000E-7	7.981900000E+0	1.999961523E+4	2.777340000E+2
-1.937160000E-7	1.639140000E-7	7.966800000E+0	1.999961523E+4	2.789360000E+2
-4.321350000E-7	-2.533220000E-7	7.948500000E+0	1.999961523E+4	2.797480000E+2
-3.129260000E-7	1.266610000E-7	7.934800000E+0	1.999961523E+4	2.807110000E+2
